user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
GCA_002697845.1_ASM269784v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002724815	GCA_002724815.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002724815	96.43	0.86	GCA_002724815.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002724815	96.43	0.86	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002498455.1, s__MGIIb-P sp002498455, 95.0, 91.09, 0.85; GCA_002722595.1, s__MGIIb-P sp002722595, 95.0, 81.48, 0.15; GCA_002701965.1, s__MGIIb-P sp002701965, 95.0, 81.06, 0.47; GCA_002505685.1, s__MGIIb-P sp002505685, 95.0, 77.79, 0.28; GCA_002457195.1, s__MGIIb-P sp002457195, 95.0, 76.34, 0.09	52.63	11	N/A	N/A
GCA_002714905.1_ASM271490v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002724815	GCA_002724815.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002724815	95.97	0.93	GCA_002724815.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002724815	95.97	0.93	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002498455.1, s__MGIIb-P sp002498455, 95.0, 90.7, 0.93; GCA_002722595.1, s__MGIIb-P sp002722595, 95.0, 81.22, 0.17; GCA_002701965.1, s__MGIIb-P sp002701965, 95.0, 79.1, 0.47; GCA_002505685.1, s__MGIIb-P sp002505685, 95.0, 78.29, 0.33; GCA_002457195.1, s__MGIIb-P sp002457195, 95.0, 76.71, 0.09	48.89	11	N/A	N/A
GCA_002701965.1_ASM270196v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002701965	GCA_002701965.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002701965	100.0	1.0	GCA_002701965.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002701965	100.0	1.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002498455.1, s__MGIIb-P sp002498455, 95.0, 80.88, 0.64; GCA_002724815.1, s__MGIIb-P sp002724815, 95.0, 80.53, 0.57; GCA_002505685.1, s__MGIIb-P sp002505685, 95.0, 78.5, 0.24; GCA_002457195.1, s__MGIIb-P sp002457195, 95.0, 77.65, 0.21; GCA_002722595.1, s__MGIIb-P sp002722595, 95.0, 76.77, 0.13	55.05	11	N/A	N/A
GCA_002706825.1_ASM270682v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002701965	GCA_002701965.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002701965	96.71	0.66	GCA_002701965.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002701965	96.71	0.66	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002498455.1, s__MGIIb-P sp002498455, 95.0, 79.3, 0.53; GCA_002724815.1, s__MGIIb-P sp002724815, 95.0, 78.92, 0.55; GCA_002505685.1, s__MGIIb-P sp002505685, 95.0, 77.77, 0.25; GCA_002457195.1, s__MGIIb-P sp002457195, 95.0, 77.37, 0.15; GCA_002722595.1, s__MGIIb-P sp002722595, 95.0, 75.55, 0.09	49.0	11	N/A	N/A
GCA_002719355.1_ASM271935v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002505685	GCA_002505685.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002505685	99.58	0.78	GCA_002505685.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002505685	99.58	0.78	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002701965.1, s__MGIIb-P sp002701965, 95.0, 78.62, 0.4; GCA_002724815.1, s__MGIIb-P sp002724815, 95.0, 78.25, 0.42; GCA_002498455.1, s__MGIIb-P sp002498455, 95.0, 78.11, 0.38; GCA_002457195.1, s__MGIIb-P sp002457195, 95.0, 77.82, 0.14; GCA_002722595.1, s__MGIIb-P sp002722595, 95.0, 76.4, 0.08	61.16	11	N/A	N/A
GCA_002722595.1_ASM272259v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002722595	GCA_002722595.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002722595	100.0	1.0	GCA_002722595.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002722595	100.0	1.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002505685.1, s__MGIIb-P sp002505685, 95.0, 82.97, 0.06; GCA_002498455.1, s__MGIIb-P sp002498455, 95.0, 81.69, 0.16; GCA_002724815.1, s__MGIIb-P sp002724815, 95.0, 81.65, 0.15; GCA_002457195.1, s__MGIIb-P sp002457195, 95.0, 76.89, 0.07; GCA_002701965.1, s__MGIIb-P sp002701965, 95.0, 76.35, 0.09	75.37	11	N/A	N/A
TARA_PSE_MAG_00061.fa.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002722595	GCA_002722595.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002722595	99.79	0.87	GCA_002722595.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__MGIIb-P sp002722595	99.79	0.87	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-P;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002724815.1, s__MGIIb-P sp002724815, 95.0, 77.75, 0.19; GCA_002498455.1, s__MGIIb-P sp002498455, 95.0, 77.63, 0.18; GCA_002457195.1, s__MGIIb-P sp002457195, 95.0, 77.12, 0.16; GCA_002701965.1, s__MGIIb-P sp002701965, 95.0, 77.04, 0.13; GCA_002505685.1, s__MGIIb-P sp002505685, 95.0, 76.79, 0.16	69.73	11	N/A	N/A
GCA_002685895.1_ASM268589v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002685895	GCA_002685895.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002685895	100.0	1.0	GCA_002685895.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002685895	100.0	1.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002725475.1, s__MGIIb-Q1 sp002725475, 95.0, 77.45, 0.27; GCA_002505495.1, s__MGIIb-Q1 sp002505495, 95.0, 76.66, 0.03; GCA_002727675.1, s__MGIIb-Q1 sp002727675, 95.0, 76.12, 0.18	53.1	11	N/A	N/A
GCA_002725475.1_ASM272547v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002725475	GCA_002725475.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002725475	100.0	1.0	GCA_002725475.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002725475	100.0	1.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002685895.1, s__MGIIb-Q1 sp002685895, 95.0, 76.8, 0.24; GCA_002727675.1, s__MGIIb-Q1 sp002727675, 95.0, 75.77, 0.2	54.16	11	N/A	N/A
GCA_002727675.1_ASM272767v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002727675	GCA_002727675.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002727675	100.0	1.0	GCA_002727675.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__MGIIb-Q1 sp002727675	100.0	1.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Thalassarchaeaceae;g__MGIIb-Q1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002685895.1, s__MGIIb-Q1 sp002685895, 95.0, 76.47, 0.16; GCA_002725475.1, s__MGIIb-Q1 sp002725475, 95.0, 75.7, 0.28	66.86	11	N/A	N/A
GCA_002721085.1_ASM272108v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002721085	GCA_002721085.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002721085	100.0	1.0	GCA_002721085.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002721085	100.0	1.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_013329355.1, s__MGIIa-L1 sp9354u, 95.0, 97.32, 0.76; GCA_013329865.1, s__MGIIa-L1 sp8725u, 95.0, 89.81, 0.78; GCA_002506025.1, s__MGIIa-L1 sp002506025, 95.0, 80.14, 0.53; GCA_002505355.1, s__MGIIa-L1 sp002505355, 95.0, 79.24, 0.12; GCA_002688825.1, s__MGIIa-L1 sp002688825, 95.0, 78.79, 0.02; GCA_013329925.1, s__MGIIa-L1 sp8734u, 95.0, 77.39, 0.1; GCA_013329295.1, s__MGIIa-L1 sp9596u, 95.0, 77.38, 0.12; GCA_002499545.1, s__MGIIa-L1 sp002499545, 95.0, 77.18, 0.02; GCA_002172355.2, s__MGIIa-L1 sp002172355, 95.0, 77.1, 0.02; GCA_002502605.1, s__MGIIa-L1 sp002502605, 95.0, 77.1, 0.02; GCA_002496955.1, s__MGIIa-L1 sp002496955, 95.0, 76.49, 0.1; GCA_002726395.1, s__MGIIa-L1 sp002726395, 95.0, 76.35, 0.05; GCA_002702945.1, s__MGIIa-L1 sp002702945, 95.0, 76.12, 0.05; GCA_002495945.1, s__MGIIa-L1 sp002495945, 95.0, 76.06, 0.14; GCA_002697705.1, s__MGIIa-L1 sp002697705, 95.0, 76.02, 0.09; GCA_002729095.1, s__MGIIa-L1 sp002729095, 95.0, 75.97, 0.07; GCA_000246735.1, s__MGIIa-L1 sp000246735, 95.0, 75.92, 0.05; GCA_002687075.1, s__MGIIa-L1 sp002687075, 95.0, 75.86, 0.03; GCA_002499705.1, s__MGIIa-L1 sp002499705, 95.0, 75.8, 0.03; GCA_003602575.1, s__MGIIa-L1 sp003602575, 95.0, 75.14, 0.07; GCA_002727485.1, s__MGIIa-L1 sp002727485, 95.0, 74.79, 0.0; GCA_002170315.2, s__MGIIa-L1 sp002170315, 95.0, 74.76, 0.02; GCA_013329255.1, s__MGIIa-L1 sp9513u, 95.0, 74.68, 0.02; GCA_003602605.1, s__MGIIa-L1 sp003602605, 95.0, 74.68, 0.02; GCA_013330285.1, s__MGIIa-L1 sp8160u, 95.0, 74.54, 0.02; GCA_002506275.1, s__MGIIa-L1 sp002506275, 95.0, 74.46, 0.0; GCA_002499015.1, s__MGIIa-L1 sp002499015, 95.0, 74.38, 0.02; GCA_002495535.1, s__MGIIa-L1 sp002495535, 95.0, 74.36, 0.02	52.3	11	N/A	N/A
TARA_IOS_MAG_00038.fa.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002496955	GCA_002496955.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002496955	97.81	0.77	GCA_002496955.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002496955	97.81	0.77	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002506025.1, s__MGIIa-L1 sp002506025, 95.0, 77.86, 0.2; GCA_002721085.1, s__MGIIa-L1 sp002721085, 95.0, 77.82, 0.19; GCA_013329355.1, s__MGIIa-L1 sp9354u, 95.0, 77.79, 0.21; GCA_013329295.1, s__MGIIa-L1 sp9596u, 95.0, 77.55, 0.25; GCA_002495945.1, s__MGIIa-L1 sp002495945, 95.0, 77.52, 0.2; GCA_013329925.1, s__MGIIa-L1 sp8734u, 95.0, 77.18, 0.15; GCA_013329865.1, s__MGIIa-L1 sp8725u, 95.0, 77.18, 0.21; GCA_002688825.1, s__MGIIa-L1 sp002688825, 95.0, 77.09, 0.13; GCA_002505355.1, s__MGIIa-L1 sp002505355, 95.0, 76.98, 0.2; GCA_002726395.1, s__MGIIa-L1 sp002726395, 95.0, 76.85, 0.13; GCA_002727485.1, s__MGIIa-L1 sp002727485, 95.0, 76.46, 0.06; GCA_003602575.1, s__MGIIa-L1 sp003602575, 95.0, 76.35, 0.1; GCA_002729095.1, s__MGIIa-L1 sp002729095, 95.0, 76.27, 0.06; GCA_002697705.1, s__MGIIa-L1 sp002697705, 95.0, 76.2, 0.09; GCA_002702945.1, s__MGIIa-L1 sp002702945, 95.0, 76.19, 0.09; GCA_013329255.1, s__MGIIa-L1 sp9513u, 95.0, 75.97, 0.02; GCA_002172355.2, s__MGIIa-L1 sp002172355, 95.0, 75.91, 0.08; GCA_002170315.2, s__MGIIa-L1 sp002170315, 95.0, 75.69, 0.03; GCA_002687075.1, s__MGIIa-L1 sp002687075, 95.0, 75.66, 0.02; GCA_013330285.1, s__MGIIa-L1 sp8160u, 95.0, 75.5, 0.03; GCA_002499545.1, s__MGIIa-L1 sp002499545, 95.0, 75.49, 0.03; GCA_003602645.1, s__MGIIa-L1 sp003602645, 95.0, 75.44, 0.03; GCA_000246735.1, s__MGIIa-L1 sp000246735, 95.0, 75.33, 0.03; GCA_002506275.1, s__MGIIa-L1 sp002506275, 95.0, 75.2, 0.02; GCA_002502605.1, s__MGIIa-L1 sp002502605, 95.0, 75.17, 0.03; GCA_003602605.1, s__MGIIa-L1 sp003602605, 95.0, 75.06, 0.02; GCA_002499015.1, s__MGIIa-L1 sp002499015, 95.0, 75.06, 0.03; GCA_002495535.1, s__MGIIa-L1 sp002495535, 95.0, 74.83, 0.02; GCA_002499705.1, s__MGIIa-L1 sp002499705, 95.0, 74.79, 0.03	58.39	11	N/A	N/A
GCA_002688825.1_ASM268882v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002688825	GCA_002688825.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002688825	100.0	1.0	GCA_002688825.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp002688825	100.0	1.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_013329925.1, s__MGIIa-L1 sp8734u, 95.0, 87.31, 0.27; GCA_002726395.1, s__MGIIa-L1 sp002726395, 95.0, 84.14, 0.3; GCA_002495945.1, s__MGIIa-L1 sp002495945, 95.0, 77.56, 0.03; GCA_002702945.1, s__MGIIa-L1 sp002702945, 95.0, 77.56, 0.04; GCA_002727485.1, s__MGIIa-L1 sp002727485, 95.0, 77.13, 0.03; GCA_002499705.1, s__MGIIa-L1 sp002499705, 95.0, 76.84, 0.01; GCA_002499545.1, s__MGIIa-L1 sp002499545, 95.0, 76.79, 0.01; GCA_002499015.1, s__MGIIa-L1 sp002499015, 95.0, 76.79, 0.01; GCA_002495535.1, s__MGIIa-L1 sp002495535, 95.0, 76.79, 0.01; GCA_013329865.1, s__MGIIa-L1 sp8725u, 95.0, 76.69, 0.03; GCA_002697705.1, s__MGIIa-L1 sp002697705, 95.0, 76.35, 0.04; GCA_002172355.2, s__MGIIa-L1 sp002172355, 95.0, 75.98, 0.05; GCA_002721085.1, s__MGIIa-L1 sp002721085, 95.0, 75.97, 0.03; GCA_003602575.1, s__MGIIa-L1 sp003602575, 95.0, 75.96, 0.03; GCA_002729095.1, s__MGIIa-L1 sp002729095, 95.0, 75.9, 0.05; GCA_002496955.1, s__MGIIa-L1 sp002496955, 95.0, 75.82, 0.03; GCA_013329295.1, s__MGIIa-L1 sp9596u, 95.0, 75.69, 0.08; GCA_013329255.1, s__MGIIa-L1 sp9513u, 95.0, 75.52, 0.0; GCA_002170315.2, s__MGIIa-L1 sp002170315, 95.0, 74.68, 0.0; GCA_013329355.1, s__MGIIa-L1 sp9354u, 95.0, 74.65, 0.03; GCA_002506025.1, s__MGIIa-L1 sp002506025, 95.0, 74.6, 0.03; GCA_002506275.1, s__MGIIa-L1 sp002506275, 95.0, 74.53, 0.02; GCA_002502605.1, s__MGIIa-L1 sp002502605, 95.0, 74.52, 0.01; GCA_013330285.1, s__MGIIa-L1 sp8160u, 95.0, 74.48, 0.01; GCA_003602645.1, s__MGIIa-L1 sp003602645, 95.0, 74.46, 0.0; GCA_002505355.1, s__MGIIa-L1 sp002505355, 95.0, 74.44, 0.0; GCA_002687075.1, s__MGIIa-L1 sp002687075, 95.0, 74.36, 0.0	48.32	11	N/A	N/A
GCA_002712545.1_ASM271254v1_cds_from_genomic.fna.fna	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp8734u	GCA_013329925.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp8734u	98.57	0.71	GCA_013329925.1	95.0	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp8734u	98.57	0.71	d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002688825.1, s__MGIIa-L1 sp002688825, 95.0, 85.86, 0.45; GCA_002726395.1, s__MGIIa-L1 sp002726395, 95.0, 83.83, 0.68; GCA_002697705.1, s__MGIIa-L1 sp002697705, 95.0, 80.82, 0.09; GCA_002727485.1, s__MGIIa-L1 sp002727485, 95.0, 78.87, 0.02; GCA_002496955.1, s__MGIIa-L1 sp002496955, 95.0, 78.49, 0.12; GCA_013329355.1, s__MGIIa-L1 sp9354u, 95.0, 77.68, 0.05; GCA_013329295.1, s__MGIIa-L1 sp9596u, 95.0, 77.2, 0.15; GCA_002172355.2, s__MGIIa-L1 sp002172355, 95.0, 77.04, 0.06; GCA_002729095.1, s__MGIIa-L1 sp002729095, 95.0, 76.94, 0.11; GCA_002505355.1, s__MGIIa-L1 sp002505355, 95.0, 76.94, 0.09; GCA_013329865.1, s__MGIIa-L1 sp8725u, 95.0, 76.83, 0.05; GCA_002499705.1, s__MGIIa-L1 sp002499705, 95.0, 76.78, 0.05; GCA_002721085.1, s__MGIIa-L1 sp002721085, 95.0, 76.4, 0.08; GCA_002506025.1, s__MGIIa-L1 sp002506025, 95.0, 76.31, 0.08; GCA_002495945.1, s__MGIIa-L1 sp002495945, 95.0, 76.05, 0.05; GCA_002499015.1, s__MGIIa-L1 sp002499015, 95.0, 75.97, 0.05; GCA_003602575.1, s__MGIIa-L1 sp003602575, 95.0, 75.8, 0.06; GCA_002702945.1, s__MGIIa-L1 sp002702945, 95.0, 75.79, 0.06; GCA_002687075.1, s__MGIIa-L1 sp002687075, 95.0, 75.49, 0.05; GCA_000246735.1, s__MGIIa-L1 sp000246735, 95.0, 75.27, 0.03; GCA_013329255.1, s__MGIIa-L1 sp9513u, 95.0, 74.79, 0.02; GCA_002170315.2, s__MGIIa-L1 sp002170315, 95.0, 74.73, 0.0; GCA_002506275.1, s__MGIIa-L1 sp002506275, 95.0, 74.62, 0.02; GCA_013330285.1, s__MGIIa-L1 sp8160u, 95.0, 74.6, 0.02; GCA_003602605.1, s__MGIIa-L1 sp003602605, 95.0, 74.6, 0.02; GCA_002495535.1, s__MGIIa-L1 sp002495535, 95.0, 74.6, 0.02; GCA_002502605.1, s__MGIIa-L1 sp002502605, 95.0, 74.52, 0.03	44.52	11	N/A	N/A
